notif_id,all,interacted,interaction_rate,category
430646,75113,3418,0.04550477280896782,7
430655,6658,623,0.0935716431360769,5
430660,10337,1008,0.09751378543097611,2
430671,5573,453,0.08128476583527723,2
430696,8767,486,0.055435154556860954,0
430705,14716,1583,0.10756999184561022,5
430724,6789,298,0.04389453527765503,0
430736,18417,1179,0.06401694086984851,0
430750,5214,282,0.05408515535097814,2
430751,14172,896,0.06322325712672876,0
430759,6613,755,0.1141690609405716,7
430762,51788,3218,0.062137947014752455,0
430780,27327,2253,0.08244593259413767,0
430789,16676,1668,0.10002398656752219,0
430797,32555,1565,0.04807249270465366,0
430804,7406,505,0.0681879557115852,0
430806,7499,334,0.04453927190292039,2
430813,6856,475,0.06928238039673279,7
430841,17625,807,0.04578723404255319,5
430858,10705,671,0.0626809901914993,2
430866,15755,2438,0.15474452554744525,7
430870,8851,575,0.06496441080103943,7
430874,5466,497,0.09092572264910355,2
430893,7855,505,0.06429026098026734,7
430919,7918,435,0.054938115685779235,2
430937,5753,389,0.06761689553276551,5
430956,5883,323,0.054903960564337925,0
430958,6321,350,0.05537098560354374,2
430962,34977,2105,0.06018240558081025,2
430976,15068,824,0.054685426068489515,2
430987,18438,1250,0.06779477166720903,0
431143,8095,510,0.06300185299567634,5
431264,10039,612,0.060962247235780455,5
431266,8310,354,0.04259927797833935,5
431310,11247,589,0.052369520761091845,5
431335,5400,371,0.0687037037037037,2
431365,9244,562,0.060796192124621375,7
431367,5438,551,0.10132401618242001,5
431369,5439,229,0.042103327817613535,5
431391,11776,1141,0.09689198369565218,5
431412,7390,761,0.10297699594046009,5
431429,7874,330,0.04191008382016764,5
431464,73298,2882,0.039318944582389694,5
431491,17491,517,0.02955805843004974,5
431494,19078,1053,0.05519446482859838,7
431495,5454,242,0.04437110377704437,7
431518,14206,721,0.05075320287202591,7
431579,15967,817,0.05116803407026993,7
431611,37903,1490,0.0393108724903042,7
431644,23595,1086,0.04602670057215512,7
431658,13204,981,0.07429566797940018,2
431671,235607,8560,0.03633168793796449,0
431678,160722,6871,0.04275083684872015,0
431680,141533,6216,0.0439190860082101,0
431727,7524,425,0.056485911749069646,5
431741,14902,1066,0.07153402227888873,5
431788,7842,527,0.0672022443254272,5
431795,57941,1883,0.032498576137795346,7
431799,32313,2101,0.06502027047937363,7
431804,113574,6417,0.056500607533414335,7
431812,5333,264,0.04950309394337146,5
431867,14011,1432,0.10220541003497252,7
431874,25521,1430,0.05603228713608401,7
431889,6534,254,0.03887358432812978,0
431925,49155,3369,0.06853829722306988,5
431928,14526,2253,0.15510119785212723,2
432005,8520,279,0.032746478873239435,0
432006,13956,439,0.03145600458584122,5
432079,7355,194,0.026376614547926582,7
432088,7485,226,0.0301937207748831,0
432131,15367,1247,0.08114791436194442,7
432168,10401,355,0.03413133352562254,7
432172,13367,546,0.04084686167427246,5
432184,5437,198,0.0364171418061431,7
432189,27340,7076,0.258814923189466,0
432192,15093,1663,0.11018352878817995,2
432212,5774,337,0.05836508486317977,7
432231,7499,215,0.028670489398586477,7
432238,6531,314,0.04807839534527637,5
432241,8322,398,0.047825042057197786,7
432242,6302,167,0.026499523960647413,7
432298,12623,736,0.058306266339222056,0
432315,144429,5073,0.03512452485304198,7
432322,34954,860,0.024603764948217657,7
432324,8168,606,0.07419196865817826,5
432333,5110,173,0.03385518590998043,7
432366,23223,970,0.04176893596865177,7
432468,5279,499,0.09452547831028604,0
432472,11618,1215,0.10457910139438802,0
432489,2515,126,0.05009940357852883,5
432497,7164,645,0.09003350083752094,0
432518,10046,459,0.04568982679673502,7
432533,5532,385,0.06959508315256688,0
432554,15130,537,0.03549239920687376,0
432557,13680,1508,0.11023391812865498,2
432560,38368,1372,0.03575896580483737,5
432570,34989,1158,0.03309611592214696,0
432588,137857,5887,0.042703671195514194,7
432592,25138,602,0.02394780809929191,5
432596,11374,443,0.03894847898716371,7
432606,33806,984,0.02910725906643791,7
432609,11040,463,0.04193840579710145,5
432610,18036,872,0.04834774894655134,5
432637,20153,568,0.028184389420929885,5
432638,16359,727,0.04444036921572223,5
432645,39567,1390,0.03513028533879243,7
432650,5917,325,0.054926483015041404,5
432658,58981,3770,0.06391888913378885,2
432670,9483,862,0.09089950437625224,0
432695,37113,2587,0.06970603292646782,2
432748,10830,871,0.0804247460757156,2
432781,9114,432,0.04739960500329164,5
432798,10556,898,0.08507010231148163,0
432835,6526,239,0.036622739809990805,5
432885,6132,416,0.06784083496412263,7
432925,23133,1539,0.06652833614317209,2
432928,5816,224,0.03851444291609354,5
432981,14128,539,0.03815118912797282,5
433022,82617,6414,0.0776353534986746,2
433025,5735,544,0.09485614646904969,2
433123,7990,1166,0.14593241551939926,2
433129,14359,1175,0.08183021101748032,7
433176,7798,447,0.05732239035650167,7
433191,32086,3293,0.10263043071744686,2
433200,32657,3990,0.1221790121566586,2
433205,13515,1418,0.10492045874953755,2
433220,6351,289,0.045504644937805074,7
433236,23624,2807,0.11881984422621063,2
433240,15154,750,0.0494918833311337,7
433251,5020,174,0.034661354581673305,5
433260,3999,171,0.04276069017254314,2
433266,7966,549,0.06891790107958826,7
433285,3565,110,0.030855539971949508,5
433318,3839,122,0.03177910914300599,5
433371,15580,2088,0.13401797175866495,2
433387,50129,3086,0.06156117217578647,2
433396,17799,1044,0.05865498061688859,2
433412,13609,731,0.053714453670365196,2
433431,32277,1366,0.04232115748055891,2
433437,7236,420,0.05804311774461028,2
433443,31269,3452,0.11039687869775176,5
433444,5647,334,0.05914644944218169,2
433451,15159,1760,0.11610264529322514,5
433491,8638,488,0.05649455892567724,2
433516,7396,465,0.0628718226068145,2
433589,18527,2111,0.1139418146488908,2
433597,7669,327,0.04263919676620159,7
433611,19803,883,0.04458920365601172,7
433623,12974,989,0.07622938184060428,2
433664,5735,437,0.07619877942458587,2
433679,10290,1002,0.09737609329446065,7
433684,7508,542,0.07218966435801812,2
433701,21875,5813,0.26573714285714284,0
433704,46082,2188,0.04748057809990886,7
433721,16650,1245,0.07477477477477477,2
433779,5777,329,0.056949974034966246,7
433807,8426,529,0.06278186565392832,7
433899,19422,1506,0.07754093296261971,2
433916,14384,1073,0.07459677419354839,2
433988,14205,2523,0.17761351636747624,0
433991,6875,725,0.10545454545454545,0
433992,8035,800,0.09956440572495333,0
434000,18460,1558,0.08439869989165764,2
434016,7276,491,0.06748213304013194,5
434024,10085,723,0.07169062964799207,0
434052,59702,1730,0.028977253693343606,5
434058,29828,2603,0.08726699745205847,2
434070,6572,474,0.07212416311625076,5
434133,14148,1216,0.08594854396381114,7
434143,31331,1768,0.05642973412913728,5
434150,7962,495,0.06217030896759608,7
434151,9036,545,0.060314298362107124,7
434255,3253,396,0.12173378419920074,2
434279,60815,3703,0.06088958316204884,7
434302,42874,3286,0.07664318701310818,7
434353,11252,729,0.06478848204763597,0
434361,11973,692,0.05779670926250731,0
434388,14802,605,0.040872855019591946,2
434399,21336,1179,0.055258717660292465,7
434400,8179,618,0.07555935933488202,2
434402,7444,380,0.051047823750671684,2
434412,6170,228,0.036952998379254455,2
434420,19749,1482,0.0750417742670515,7
434433,7596,428,0.05634544497103739,2
434534,47138,1902,0.040349611778183206,7
434560,16652,673,0.04041556569781408,7
434570,12910,607,0.047017815646785435,7
434597,14306,985,0.06885222983363623,7
434622,30916,1005,0.03250743951352051,7
434651,6802,268,0.03940017641870038,7
434734,2968,255,0.08591644204851752,5
434839,3924,501,0.12767584097859327,0
434851,3911,347,0.08872411148043978,0
434871,9043,1360,0.15039256883777508,0
434929,11042,1408,0.12751313167904366,0
434952,11366,711,0.06255498856237902,2
434971,5686,551,0.09690467815687653,0
435299,10242,910,0.0888498340167936,0
435421,26216,1556,0.05935306682941715,7
435586,11417,1245,0.10904791100989752,0
435593,15386,2441,0.15865072143507084,0
435698,15378,1847,0.12010664585771882,7
435716,39544,1954,0.04941331175399555,7
435758,64491,2475,0.038377448016002236,7
435777,50622,2577,0.05090672039824582,7
436695,9400,451,0.04797872340425532,7
436696,16390,1472,0.08981086028065893,7
436697,8177,358,0.04378133789898496,7
437146,8086,566,0.06999752658916646,0
437173,6921,475,0.0686317006212975,0
437214,13964,690,0.04941277570896591,5
437217,24786,1128,0.045509561849431134,5
437224,9867,517,0.05239687848383501,5
437227,14409,747,0.051842598376014994,5
437231,19786,1054,0.05326998888102699,5
437250,8465,530,0.06261075014766686,5
437253,18677,976,0.05225678642180222,5
437258,9671,534,0.05521662702926274,5
437262,44396,2818,0.0634741868636814,5
437270,52643,2428,0.04612199152783846,5
437285,16649,1290,0.07748213105892246,5
437297,9937,524,0.05273221294153165,5
437298,33179,1179,0.03553452485005576,5
437324,7539,318,0.04218066056506168,5
437335,6085,192,0.03155299917830731,7
437354,8964,376,0.04194556001784917,5
437378,4358,302,0.0692978430472694,5
437383,10898,504,0.04624701780143146,5
437396,27542,1539,0.05587829496768572,5
437397,6974,383,0.05491826785202179,5
437399,24644,1134,0.04601525726343126,5
437416,5891,181,0.030724834493294856,5
437431,15108,550,0.03640455387873974,5
437454,19177,1255,0.06544297856807633,5
437457,20207,733,0.03627455832137378,5
437489,5627,213,0.03785320774835614,5
437492,12917,643,0.04977936053263141,5
437495,17608,888,0.050431621990004546,5
437519,8212,296,0.03604481246955674,5
437520,16355,1034,0.06322225619076735,5
437543,9698,767,0.07908847184986595,7
437545,9303,387,0.041599484037407285,5
437547,8055,326,0.04047175667287399,5
437557,8170,436,0.053365973072215425,5
437564,24579,1577,0.06416046218316449,5
437570,21036,1017,0.04834569309754706,5
437588,4150,257,0.06192771084337349,2
437591,10479,379,0.03616757324172154,5
437651,10975,465,0.04236902050113895,5
437657,8553,449,0.05249620016368526,5
437668,6411,343,0.05350179379192014,5
437684,8370,392,0.04683393070489845,7
437687,15356,1248,0.08127116436572024,0
437705,7580,573,0.07559366754617414,7
437710,9888,442,0.04470064724919094,7
437733,10416,452,0.043394777265745005,7
437744,8513,461,0.05415247268882885,7
437746,7907,253,0.031996964714809666,5
437753,7683,269,0.03501236496160354,7
437776,25612,4741,0.18510854287052944,0
437791,30593,2993,0.09783283757722355,5
437806,5961,199,0.03338366045965442,5
437822,10911,494,0.04527541013655943,2
437835,7743,528,0.06819062378922898,5
437885,150658,5123,0.03400416838136707,2
437938,9251,1248,0.13490433466652255,7
437944,36330,918,0.025268373245251857,2
437950,16234,985,0.06067512627818159,5
437961,74598,3133,0.04199844499852543,7
437996,4059,353,0.08696723330869673,7
438011,7650,303,0.0396078431372549,5
438012,8900,348,0.03910112359550562,5
438065,6501,525,0.08075680664513152,7
438099,10191,393,0.03856343832793641,2
438119,9513,393,0.0413118889940082,7
438166,20039,849,0.042367383601976144,2
438346,71394,4173,0.05845028994033112,2
438354,50610,3701,0.07312784034775736,5
438357,10780,969,0.08988868274582561,5
438364,6863,629,0.09165088153868571,2
438390,6786,881,0.12982611258473328,2
438412,39665,1624,0.04094289676036808,2
438418,12709,559,0.043984577858210715,5
438419,5479,277,0.05055667092535134,5
438422,24785,1443,0.05822069800282429,5
438437,5436,318,0.05849889624724062,5
438457,64986,2098,0.03228387652725202,2
438481,15371,930,0.06050354563788953,5
438501,14094,720,0.05108556832694764,2
438504,9098,375,0.04121785007693999,2
438519,4920,321,0.06524390243902439,5
438523,4357,290,0.0665595593298141,5
438527,9158,974,0.10635509936667395,5
438531,8686,443,0.05100161178908588,5
438546,153681,7016,0.04565300850462972,5
438549,5987,291,0.04860531150826791,5
438556,277660,9165,0.033007995390045376,5
438561,204029,8345,0.0409010483803773,5
438564,72718,4743,0.06522456613218185,7
438567,5930,391,0.06593591905564924,7
438590,36044,1345,0.037315503273776494,5
438609,15661,617,0.03939722878487964,5
438629,12186,1068,0.08764155588380108,0
438782,12369,535,0.04325329452663918,5
438806,22156,1889,0.08525907203466329,2
438831,8497,286,0.033658938448864306,5
438859,6575,596,0.09064638783269963,5
438921,7494,352,0.04697091006138244,5
438975,7046,494,0.07011070110701106,5
439052,33697,2117,0.06282458379084191,2
439066,26354,1207,0.04579949912726721,0
439068,31645,1803,0.056975825564860166,0
439085,19084,1276,0.06686229302033117,7
439116,14156,881,0.062235094659508335,7
439130,3800,155,0.04078947368421053,0
439164,51455,1791,0.034807113011369156,7
439184,310436,13550,0.0436482882139958,0
439186,34418,1870,0.054332035562786915,5
439217,11164,576,0.05159441060551773,0
439225,90940,4697,0.05164943919067517,0
439227,18217,804,0.044134599549871,7
439236,59277,2984,0.050339929483610844,0
439239,5648,346,0.061260623229461755,5
439250,32853,969,0.029495023285544698,7
439260,7314,325,0.04443532950505879,7
439273,25786,1507,0.05844256573334367,0
439283,7979,722,0.09048752976563479,5
439330,24794,1200,0.04839880616278132,2
439353,50873,2187,0.04298940498889391,5
439487,10525,525,0.0498812351543943,5
439493,16648,766,0.04601153291686689,7
439648,15302,1105,0.0722127826427918,2
439672,6141,622,0.10128643543396841,2
439675,13676,572,0.04182509505703422,7
439676,15381,826,0.0537026201157272,7
439691,15424,1107,0.07177126556016597,7
439695,5842,183,0.031324888736733995,5
439727,8130,1012,0.12447724477244772,2
439735,20241,1027,0.05073859987154785,5
439740,10804,546,0.05053683820807108,7
439748,7858,398,0.05064902010689743,5
439768,13244,465,0.03511023859861069,5
439859,8043,380,0.047246052467984585,0
439881,14832,915,0.061690938511326864,7
439887,15497,535,0.03452281086661935,2
439950,14889,1428,0.09590973201692525,2
439985,45196,2116,0.04681830250464643,3
439994,19279,1278,0.0662897453187406,0
440008,34354,1710,0.04977586307271351,3
440018,101182,5362,0.05299361546520132,3
440034,31949,1703,0.05330370277629973,5
440044,165084,9506,0.05758280632889923,5
440053,25104,1114,0.044375398342893564,5
440057,51627,2636,0.051058554632266065,2
440058,130975,5562,0.042466119488452,0
440062,32444,2848,0.0877820244112933,0
440067,80175,3917,0.04885562831306517,0
440082,186196,10170,0.054619862940127606,0
440160,70898,4928,0.06950830770966741,2
440163,13375,1180,0.08822429906542056,7
440203,14995,823,0.05488496165388463,3
440208,3491,200,0.057290174735032943,3
440210,29939,1200,0.0400814990480644,2
440213,14323,780,0.05445786497242198,3
440223,9449,447,0.04730659329029527,3
440226,13857,534,0.03853647975752327,3
440247,23257,1058,0.04549167992432386,3
440281,11105,455,0.04097253489419181,3
440290,18983,946,0.04983406205552336,5
440292,6651,283,0.04254999248233348,3
440330,6666,330,0.04950495049504951,2
440331,8164,439,0.05377266046055855,5
440332,78859,5715,0.07247111933958077,2
440334,5517,426,0.07721587819467102,2
440345,13802,701,0.05078974061730184,5
440367,4477,152,0.03395130667857941,3
440383,18498,629,0.03400367607308898,3
440386,10267,452,0.04402454465764099,3
440403,5973,295,0.04938891679223171,5
440423,6201,441,0.07111756168359942,2
440432,13383,458,0.03422252110886946,3
440435,19721,1814,0.09198316515389686,2
440451,4339,169,0.038949066605208575,3
440473,16500,1047,0.06345454545454546,3
440556,13939,1316,0.09441136379941173,2
440584,13798,801,0.05805189157848964,5
440586,3083,289,0.09373986376905612,0
440655,9791,624,0.06373199877438464,3
440660,5805,332,0.05719207579672696,5
440694,25746,1668,0.06478676299230948,5
440710,15376,826,0.0537200832466181,5
440723,8209,432,0.05262516749908637,2
440806,16082,704,0.04377564979480164,0
440821,21010,846,0.040266539742979536,5
440837,32267,1199,0.03715870703815043,5
440850,5734,301,0.05249389605859784,5
440853,15024,1466,0.09757720979765708,2
440855,8649,468,0.054110301768990635,2
440857,7404,465,0.06280388978930308,2
440860,17440,2068,0.11857798165137615,2
440882,6766,615,0.09089565474430979,5
440887,11860,1027,0.08659359190556493,2
440900,16155,814,0.050386877127824206,5
440915,14804,417,0.028168062685760605,5
440931,12340,905,0.0733387358184765,5
440952,6911,314,0.0454348140645348,5
440984,5108,442,0.086530931871574,5
440988,34762,1378,0.039640987284966345,7
441028,60275,1861,0.030875155537121526,7
441035,13667,752,0.05502304821833614,2
441048,6563,510,0.07770836507694652,5
441049,16378,978,0.05971425082427647,5
441117,28954,1996,0.0689369344477447,7
441122,6901,615,0.08911751920011593,7
441142,6288,296,0.047073791348600506,0
441191,9776,396,0.04050736497545008,2
441204,8129,568,0.06987329314798868,2
441213,8016,374,0.046656686626746505,2
441249,13349,880,0.0659225410143082,2
441254,2662,80,0.03005259203606311,0
441281,17886,829,0.04634909985463491,2
441291,15522,893,0.05753124597345703,2
441320,1910,123,0.06439790575916231,0
441381,7441,297,0.03991399005510012,2
441413,11633,545,0.04684947992779163,2
441416,34770,1894,0.0544722461892436,7
441436,7753,338,0.043596027344253836,2
441441,141669,8584,0.0605919431915239,7
441451,5285,191,0.03614001892147588,2
441462,5399,375,0.06945730690868679,0
441471,5169,205,0.039659508609015286,2
441494,11546,693,0.060020786419539236,7
441516,6425,337,0.05245136186770428,2
441573,64567,4343,0.06726346275961405,7
441630,9353,507,0.05420720624398589,0
441741,24742,1286,0.05197639641096112,0
441760,5200,257,0.049423076923076924,3
441780,5813,457,0.07861689317047996,5
441784,26305,712,0.027067097509979092,3
441788,6089,236,0.038758416817211365,3
441802,5072,341,0.06723186119873817,3
441811,13148,402,0.0305749923942805,3
441814,13553,869,0.0641186453183797,5
441815,2324,116,0.04991394148020654,3
441825,5795,153,0.02640207075064711,3
441830,5620,169,0.0300711743772242,3
441839,15833,620,0.039158719130929075,3
441843,6798,400,0.05884083553986467,5
441849,17613,1357,0.07704536421961052,5
441850,3215,144,0.0447900466562986,3
441851,5790,304,0.052504317789291884,7
441855,17796,596,0.03349067206113734,3
441878,4231,161,0.038052469865280075,3
441907,5541,458,0.08265656018769175,7
441914,5707,211,0.03697213947783424,3
441917,15808,704,0.044534412955465584,7
441928,8680,372,0.04285714285714286,3
441932,25310,1821,0.07194784670090873,2
441941,58076,2654,0.04569873958261588,5
441942,28634,2484,0.08675001746175875,2
441943,2408,90,0.03737541528239203,3
441956,74174,7158,0.09650281769892415,0
441962,59553,3185,0.053481772538746995,2
441973,3612,151,0.04180509413067553,5
441977,20892,1037,0.049636224392111815,5
441984,7542,477,0.06324582338902147,5
441985,2175,82,0.03770114942528736,3
441990,6948,720,0.10362694300518134,5
441997,4580,148,0.032314410480349345,3
442001,6328,501,0.07917193426042983,5
442039,12993,339,0.026090972061879474,3
442051,40811,2740,0.0671387616083899,5
442052,5446,206,0.03782592728608153,5
442054,8762,501,0.057178726318192194,5
442056,2477,143,0.05773112636253532,5
442057,3442,323,0.09384079023823358,5
442064,13359,777,0.05816303615540085,5
442074,5779,406,0.07025436926803945,3
442078,9118,883,0.09684141259048037,7
442140,6610,371,0.05612708018154312,5
442142,7625,431,0.05652459016393443,5
442145,13606,1144,0.08408055269733941,5
442156,23950,1724,0.07198329853862213,7
442184,5296,382,0.07212990936555891,0
442195,9681,520,0.053713459353372586,5
442222,33700,1207,0.0358160237388724,5
442232,1692,89,0.05260047281323877,5
442241,14935,596,0.03990626046200201,5
442244,14261,815,0.057148867540845666,5
442260,16337,1280,0.078349758217543,7
442283,3633,245,0.0674373795761079,7
442301,7587,287,0.03782786345063925,3
442307,5041,250,0.04959333465582226,5
442309,6296,418,0.06639135959339262,0
442315,60699,2266,0.03733175175867807,5
442322,4165,129,0.03097238895558223,3
442334,5389,325,0.060308034885878645,7
442354,4796,149,0.031067556296914094,3
442388,12867,856,0.06652677391777415,0
442400,34648,1806,0.052124220734241514,5
442406,11297,908,0.08037532088164999,0
442419,7394,427,0.05774952664322423,5
442420,14639,1196,0.08169956964273516,7
442437,10063,863,0.08575971380304084,0
442451,10317,470,0.04555587864689348,5
442467,9635,791,0.0820965230928905,0
442472,4221,294,0.06965174129353234,0
442484,5422,464,0.08557727775728513,0
442485,10570,960,0.09082308420056764,0
442493,9556,952,0.0996232733361239,0
442524,7733,427,0.05521789732316048,5
442532,14535,1442,0.09920880632954937,5
442553,6883,321,0.04663664099956415,3
442562,4508,329,0.07298136645962733,5
442582,11326,581,0.051297898640296664,3
442588,5228,263,0.050306044376434586,5
442612,31103,1259,0.040478410442722566,5
442617,5208,359,0.06893241167434716,0
442627,28670,2947,0.10279037321241716,7
442662,16067,1409,0.0876952760316176,0
442693,11261,714,0.06340467098836693,5
442713,6653,348,0.052307229821133325,0
442731,14620,988,0.06757865937072503,0
442782,6985,367,0.0525411596277738,5
442919,5859,781,0.13329919781532684,5
442960,12569,879,0.06993396451587239,5
443089,23295,1840,0.0789869070616012,7
443135,5176,606,0.11707882534775889,5
443597,6938,562,0.08100317094263476,0
443598,14452,1763,0.12199003598117908,0
443609,17153,1801,0.10499621057540955,0
443619,30886,1573,0.05092922359645147,5
443623,50923,2900,0.056948726508650314,7
443626,11008,1305,0.1185501453488372,0
443630,6160,508,0.08246753246753247,0
443636,30666,2371,0.07731689819343898,0
443637,10241,1099,0.10731373889268626,0
443638,6849,780,0.11388523872098116,0
443641,43792,3976,0.0907928388746803,7
443645,10950,875,0.07990867579908675,0
443653,10480,1011,0.09646946564885496,7
443661,10392,809,0.07784834488067745,7
443663,15634,1323,0.08462325700396571,0
443672,43913,3529,0.08036344590440189,7
443689,6181,321,0.05193334411907458,0
443705,7502,454,0.06051719541455612,0
443850,9747,1005,0.10310864881502001,5
443871,74986,3462,0.04616861814205318,5
443897,7342,849,0.11563606646690275,0
444234,4631,268,0.05787087022241417,0
444238,16023,1096,0.06840167259564377,0
444239,28791,1396,0.048487374526761835,0
444240,34496,1134,0.032873376623376624,0
444243,7859,328,0.0417355897696908,0
444246,15237,630,0.04134672179562906,0
444249,26173,1715,0.06552554158866007,0
444251,56456,2377,0.04210358509281564,0
444318,50068,3358,0.06706878645042742,3
444642,13957,1390,0.09959160277996704,3
444799,16343,1023,0.06259560668175977,0
444809,15607,991,0.06349714871532004,0
444815,2476,207,0.08360258481421648,0
444968,18277,1130,0.06182633911473437,7
444981,12194,683,0.0560111530260784,3
444993,9936,599,0.060285829307568435,3
445005,5267,306,0.05809758876020505,3
445149,13879,796,0.0573528352186757,0
445153,5969,465,0.07790249623052438,7
445165,19173,1077,0.05617274291973087,0
445188,46974,3371,0.07176310299314514,7
445229,20972,1027,0.04897005531184436,0
445233,8115,386,0.04756623536660505,0
445286,5886,323,0.054875976894325516,3
445302,8553,434,0.050742429556880624,3
445303,43944,2313,0.052635172037138175,3
445304,9500,430,0.045263157894736845,3
445347,13830,1071,0.07744034707158351,3
445351,9152,341,0.037259615384615384,0
445352,8020,301,0.03753117206982544,0
445376,15557,1266,0.08137815774249534,3
445401,26220,1232,0.04698703279938978,3
445411,4102,414,0.10092637737688932,7
445460,20092,2722,0.13547680668922954,7
445486,17737,1100,0.06201725207194001,7
445517,6132,164,0.02674494455316373,3
445518,18926,971,0.05130508295466554,3
445554,19320,3333,0.17251552795031055,0
445569,16612,705,0.0424392005778955,3
445583,12164,439,0.03609010194015127,7
445586,3253,101,0.03104826314171534,7
445591,9112,407,0.04466637401229148,3
445593,7874,378,0.04800609601219202,3
445594,16111,1394,0.08652473465334244,3
445646,5216,548,0.10506134969325154,0
445658,8842,315,0.035625424112191814,3
445679,11835,1895,0.1601182931981411,2
445684,11044,440,0.0398406374501992,3
445709,14222,1376,0.09675151174237097,5
445713,10973,596,0.054315137154834596,3
445715,13051,619,0.04742931576124435,3
445773,9036,384,0.04249667994687915,2
445775,15871,1211,0.0763026904416861,2
445846,7761,371,0.04780311815487695,2
445866,20987,947,0.04512317148711107,3
445923,15471,711,0.04595695171611402,3
445941,24557,1436,0.058476198232683144,3
445965,16938,921,0.05437477860432165,3
446033,8415,551,0.06547831253713607,7
446054,6325,459,0.07256916996047431,7
446068,24998,1342,0.05368429474357948,7
446139,34338,2117,0.06165181431650067,3
446173,3790,282,0.07440633245382586,7
446200,11298,878,0.07771286953443088,3
446210,24386,1380,0.0565898466333142,7
446215,7202,845,0.11732851985559567,3
446216,53737,3793,0.07058451346372145,3
446264,10765,528,0.04904784022294473,7
446267,19886,874,0.04395051795232827,0
446272,10844,544,0.05016599040944301,3
446319,13569,763,0.05623111504163903,7
446323,22929,1541,0.06720746652710541,5
446330,6236,508,0.0814624759461193,5
446340,11947,1022,0.08554448815602243,5
446365,7952,647,0.08136317907444668,5
446368,7589,390,0.051390169982869945,3
446401,7256,835,0.11507717750826901,5
446414,15408,1300,0.0843717549325026,7
446416,15990,839,0.05247029393370857,5
446472,15402,1083,0.07031554343591741,3
446498,14808,1415,0.09555645596974609,7
446539,117235,8566,0.07306691687635945,7
446544,9821,562,0.05722431524284696,7
446570,13308,890,0.0668770664262098,7
446579,84579,3957,0.04678466285957507,3
446581,5977,290,0.048519324075623226,3
446585,17556,752,0.04283435862383231,3
446604,63731,2394,0.03756413676232916,7
446658,74211,3354,0.04519545619921575,2
446674,10103,1294,0.12808076808868654,2
446705,41058,2186,0.05324175556529787,7
446776,62747,2001,0.03188997083525905,3
446848,38950,1962,0.05037227214377407,3
446858,24532,2125,0.0866215555193217,3
446891,143654,9285,0.06463446893229566,7
446928,35522,1774,0.049940881707111084,7
446930,68840,7375,0.10713248111563045,7
446943,5245,471,0.0897998093422307,7
446977,5419,275,0.05074737036353571,7
447018,8080,438,0.05420792079207921,7
447107,22392,1156,0.051625580564487315,3
447192,34588,2985,0.08630160749392853,5
447211,32147,1093,0.0340000622142035,3
447216,12521,769,0.06141681974283204,7
447270,7985,356,0.0445835942391985,7
447406,30321,1929,0.063619273770654,7
447455,17122,977,0.05706109099404275,7
447519,33342,2738,0.08211864915122068,7
447618,17895,842,0.04705224923162895,3
447623,13910,615,0.04421279654924515,3
447637,8368,380,0.04541108986615679,7
447639,7248,377,0.05201434878587197,7
447640,14976,1169,0.0780582264957265,7
447646,50542,2247,0.04445807447271576,3
447671,14920,1200,0.08042895442359249,3
447694,14037,782,0.05570990952482724,3
447703,32357,1099,0.03396482986679853,3
447717,9515,654,0.06873357856016815,7
447727,7258,282,0.03885367869936621,3
447762,4251,162,0.038108680310515175,3
447920,8386,332,0.0395897925113284,3
447946,5341,152,0.028459090058041564,3
447973,4901,184,0.03754335849826566,3
448118,6717,376,0.05597737085008188,3
448306,6565,363,0.055293221629855296,3
448390,4811,178,0.03699854500103929,3
448425,15101,785,0.05198331236341964,0
448443,14155,813,0.05743553514659131,0
448507,9854,273,0.027704485488126648,3
448517,5120,897,0.1751953125,1
448548,14929,448,0.03000870788398419,3
448576,5695,208,0.036523266022827044,3
448603,2611,228,0.08732286480275757,0
448610,79075,3937,0.049788175782484984,7
448621,66333,1898,0.028613209111603574,3
448623,4759,166,0.03488127757932339,3
448637,14680,1281,0.08726158038147139,7
448651,16490,393,0.02383262583383869,3
448682,31175,878,0.028163592622293506,3
448730,5262,455,0.08646902318510072,3
448745,4492,192,0.0427426536064114,3
448882,19522,843,0.04318205101936277,3
448889,48763,3969,0.08139367963414884,7
448894,17162,1339,0.07802120964922503,7
448898,10388,737,0.0709472468232576,0
448899,17149,1913,0.11155169397632515,7
448901,13374,1210,0.09047405413488858,7
448904,15278,1300,0.08508967142296112,2
448908,31451,1922,0.06111093446949223,7
448914,12149,842,0.06930611572968969,7
448919,7045,454,0.06444286728176012,7
448996,20357,4907,0.241047305595127,0
449046,8165,759,0.09295774647887324,5
449059,3040,205,0.06743421052631579,2
449209,11251,772,0.06861612301128789,0
449300,5083,278,0.05469211095809561,0
449333,4473,199,0.044489157165213504,0
449459,15994,881,0.055083156183568835,5
449475,29131,2031,0.06971954275514057,7
449584,39599,1592,0.040203035430187634,2
449609,26605,2360,0.08870513061454614,7
449622,13618,1135,0.08334557203700985,2
449840,6455,458,0.07095274980635166,0
449849,24861,2060,0.08286070552270625,7
449851,45321,3367,0.07429227069129102,7
449855,75581,5142,0.06803297124938808,7
449869,51635,3758,0.07278009102353056,7
449880,22076,1038,0.04701938757021199,7
449894,8486,1646,0.19396653311336318,7
450064,27506,6404,0.23282192976077948,0
450073,14068,1091,0.07755189081603639,0
450296,6542,753,0.11510241516355854,7
450376,6070,402,0.06622734761120264,0
